UID,Fullname,Version,Insurance
972,Shane Roberson,2.3,Progressive
510,Shawn Reeves,2.0,Progressive
882,Hilda Burke,2.2,Kemper
824,Warren May,2.2,Progressive
478,Arthur Valdez,2.7,USAA
188,David Wheeler,2.7,State Farm
916,Duane Gomez,2.0,State Farm
960,Florence George,1.0,Auto-Owners Insurance
192,Lottie Wolfe,3.0,State Farm
999,Fannie Patterson,1.3,Auto-Owners Insurance
055,Billy Roberts,1.1,Kemper
384,Elsie Gibson,4.0,State Farm
234,Carl Graves,2.4,Travelers
673,Luke Bates,1.0,Progressive
788,Willie Santos,2.5,Progressive
811,Lenora Jenkins,2.5,Allstate Corp
995,Olga Knight,1.1,Auto-Owners Insurance
338,Arthur Haynes,1.0,Auto-Owners Insurance
594,Harvey Silva,2.7,Travelers
574,Minnie Wilkins,1.0,Allstate Corp
031,Estella Medina,2.7,Allstate Corp
803,Hattie Shaw,2.3,Travelers
876,Olivia Franklin,2.7,Travelers
028,Willie Oliver,4.0,Kemper
951,Katharine Brock,1.3,Kemper
274,Jayden Hawkins,2.6,Liberty Mutual
431,Marc Harrison,2.4,Allstate Corp
372,Dora Poole,2.1,Travelers
463,Lizzie Moran,1.5,Progressive
651,Glen Robertson,2.4,Allstate Corp
335,Henry Perkins,1.1,Allstate Corp
526,Ethan Francis,1.2,Kemper
700,Johanna Floyd,1.5,State Farm
627,Mattie Schneider,2.0,Allstate Corp
764,Jordan Morris,1.5,State Farm
427,Chester Gill,2.3,Auto-Owners Insurance
151,Lulu Greer,1.3,Travelers
449,Josephine Frazier,1.0,Auto-Owners Insurance
737,Louisa Rose,2.2,Auto-Owners Insurance
190,Willie Hanson,1.3,Kemper
646,Caroline Morgan,2.4,State Farm
602,Melvin Ball,1.3,Allstate Corp
666,Jerry Hines,4.0,USAA
235,Randall Andrews,2.0,Kemper
621,Joshua Guzman,1.0,Liberty Mutual
204,Don Conner,2.4,Auto-Owners Insurance
186,Rachel Norton,1.1,Travelers
383,Nathaniel Gibson,1.1,Allstate Corp
803,Cornelia Graham,2.6,Allstate Corp
901,Robert Moody,2.2,State Farm
831,Frederick Marshall,1.3,Kemper
221,Christina Palmer,2.7,Kemper
853,Madge Nichols,2.1,State Farm
683,Maud Guerrero,2.5,USAA
628,Marcus Mendez,3.0,Auto-Owners Insurance
126,Dean Holland,2.6,Auto-Owners Insurance
965,Adelaide Vargas,2.9,Allstate Corp
647,Brian Weaver,2.4,Auto-Owners Insurance
416,Clifford Armstrong,2.6,Liberty Mutual
431,Raymond Morgan,2.1,State Farm
140,Sallie Thornton,1.1,Auto-Owners Insurance
863,Charlotte Atkins,2.6,Travelers
388,Ethan Scott,3.0,State Farm
268,Beulah Flores,1.0,Progressive
747,Josie Manning,2.7,State Farm
154,Lenora Newman,1.3,Liberty Mutual
597,Chester Mason,2.1,USAA
755,Phoebe Fleming,2.9,State Farm
421,Edwin Daniel,4.0,Liberty Mutual
120,Brent Copeland,2.1,Progressive
990,Wayne Conner,2.3,Auto-Owners Insurance
457,Mitchell Armstrong,2.2,USAA
825,Winifred Gross,1.3,Kemper
058,Albert Owens,4.0,Travelers
107,Travis Watts,2.5,Kemper
870,Ryan Joseph,2.4,Liberty Mutual
658,Ray Ward,2.1,Liberty Mutual
044,Troy Austin,2.0,State Farm
358,Linnie Bowen,3.0,Allstate Corp
039,Nathaniel Olson,1.0,Kemper
292,Dora Cohen,2.1,State Farm
738,Carlos McCoy,2.5,Progressive
477,Katie Chavez,2.7,Kemper
238,Carolyn Robbins,4.0,Travelers
519,Francis Sparks,2.4,Travelers
246,Stanley Floyd,2.6,Liberty Mutual
722,Addie Collier,1.5,State Farm
081,Barbara Padilla,1.1,Allstate Corp
823,Lela Hernandez,2.0,Kemper
999,Ricky Woods,4.0,Auto-Owners Insurance
148,Millie Hopkins,2.6,Kemper
300,Allen Klein,2.9,Kemper
032,Francis Rivera,1.1,Auto-Owners Insurance
325,Elijah Sharp,2.9,Travelers
062,Christian Rice,2.0,Travelers
554,Jackson Terry,2.7,USAA
634,Lillie Brock,1.5,USAA
350,Tillie Aguilar,2.9,Kemper
904,Cordelia Butler,1.3,Travelers
138,Kenneth Lamb,3.0,Liberty Mutual
588,Lucille Mann,2.3,Progressive
722,Ollie Flores,2.9,State Farm
238,Victor Silva,2.3,Progressive
789,Logan Griffith,2.2,Liberty Mutual
976,Lida Brady,1.3,USAA
412,Larry Taylor,2.6,Liberty Mutual
495,Roger Roy,2.3,Progressive
331,Lucinda Douglas,1.3,Travelers
853,Brent Perez,2.1,Auto-Owners Insurance
285,Millie Dunn,2.9,Auto-Owners Insurance
188,Josephine Glover,2.4,State Farm
256,Blake Vaughn,1.5,Allstate Corp
514,Ida Schmidt,2.6,Liberty Mutual
053,William Saunders,2.6,Progressive
672,Addie Garcia,1.5,Liberty Mutual
493,Douglas Caldwell,2.4,Progressive
250,Ryan Wise,1.0,Progressive
204,Ada Barrett,1.2,State Farm
502,Floyd Maxwell,3.0,Progressive
447,Evan Franklin,2.9,Travelers
970,Luis Brock,2.5,Progressive
986,Ethan Yates,2.9,Kemper
968,Marvin Lawson,2.2,Travelers
662,Rena Barton,1.2,Liberty Mutual
552,Mario Bailey,2.6,Travelers
061,Johanna Christensen,3.0,State Farm
341,Todd Owen,2.2,USAA
916,Andre Warren,1.0,Travelers
725,Martha Newman,2.0,Allstate Corp
280,Virginia Barrett,1.5,Progressive
383,Cole Pratt,1.2,State Farm
756,Catherine Collins,2.4,Auto-Owners Insurance
686,Leon Morrison,4.0,Allstate Corp
319,Eleanor Thompson,1.2,Travelers
661,Dorothy Norton,4.0,Kemper
704,Lois Williams,1.5,Progressive
134,Ora Leonard,2.5,Kemper
481,Albert Rice,2.7,Progressive
206,Marcus Paul,2.7,Progressive
538,Sarah Hines,1.2,Kemper
200,Alta Aguilar,2.9,Auto-Owners Insurance
390,Patrick Todd,3.0,State Farm
307,Maud Thompson,1.1,Kemper
479,Antonio Harrison,3.0,Kemper
619,Robert Park,1.5,Liberty Mutual
020,Nannie Perez,2.0,Kemper
459,Mae Collins,1.0,Progressive
341,Florence Osborne,1.5,Allstate Corp
983,Ernest Arnold,1.1,Auto-Owners Insurance
517,Ivan Wells,2.5,Kemper
026,Maude Frank,3.0,Auto-Owners Insurance
485,Miguel Duncan,2.1,Progressive
448,Luke Pena,2.7,Kemper
664,Ronnie Copeland,2.9,Kemper
507,Eula Holmes,3.0,Auto-Owners Insurance
123,Kate Fernandez,2.0,Auto-Owners Insurance
109,Eric McCarthy,2.3,Liberty Mutual
961,Ricky Foster,2.7,Liberty Mutual
278,Sallie Jenkins,2.6,Travelers
651,Ann Underwood,2.4,State Farm
772,Gregory Fields,2.1,Progressive
059,Ronnie Goodwin,1.1,Kemper
058,Larry Cole,2.0,State Farm
839,Clyde Guzman,4.0,Travelers
025,Gordon Ballard,1.1,Kemper
395,Thomas Osborne,2.3,Auto-Owners Insurance
449,Lucas Mendez,1.0,Travelers
510,Viola Hoffman,1.2,Liberty Mutual
504,Jon Snyder,1.0,Auto-Owners Insurance
009,Arthur Bryant,1.1,USAA
148,Lucinda Kelly,2.5,Auto-Owners Insurance
749,Martha Clarke,4.0,Travelers
039,Leon Buchanan,2.9,Auto-Owners Insurance
488,Leo Norris,4.0,Liberty Mutual
435,Don Pearson,1.0,Liberty Mutual
183,William Gonzalez,1.5,State Farm
681,Melvin Byrd,2.7,State Farm
311,Ethan Rhodes,2.6,Travelers
833,Roxie Myers,1.0,Allstate Corp
979,Connor Brady,2.1,Liberty Mutual
983,Kate Frazier,1.5,Travelers
218,Jeffrey Barker,2.4,Kemper
199,Lenora Walker,1.0,USAA
020,Georgie Pena,2.3,Kemper
930,Estella Marshall,2.6,Progressive
505,Aiden Sims,2.7,Auto-Owners Insurance
680,Ada Turner,2.1,Travelers
608,Tony Holt,1.2,Auto-Owners Insurance
793,Kevin Davidson,2.9,Allstate Corp
835,Phillip Foster,2.3,Allstate Corp
979,Dollie Bishop,1.1,USAA
683,Lina Kim,3.0,Progressive
186,Victor Stanley,1.1,USAA
440,William Montgomery,2.6,Travelers
668,Andre Farmer,2.9,Progressive
909,Mason Peters,1.0,USAA
951,Cynthia Taylor,3.0,Progressive
885,Ethan Gonzales,1.2,Auto-Owners Insurance
223,Amanda Brewer,2.7,Travelers
436,Susan Gutierrez,2.3,Allstate Corp
800,Vincent Gomez,2.3,Progressive
091,Sophie Spencer,2.9,Auto-Owners Insurance
656,Isaiah Harris,2.0,State Farm
112,Hilda Kennedy,2.7,USAA
655,Ethan Porter,1.0,State Farm
068,Mollie Love,2.2,Auto-Owners Insurance
623,Chris Anderson,2.3,Travelers
612,Mabelle Schwartz,1.3,Kemper
767,Teresa Wilkins,2.9,Liberty Mutual
290,Elsie Warner,2.5,State Farm
798,Mark Cunningham,1.1,Liberty Mutual
917,Hulda Porter,2.9,Travelers
204,Henrietta Pope,1.2,Liberty Mutual
144,Rosalie Newman,2.0,Progressive
010,Loretta Dunn,2.4,Auto-Owners Insurance
307,Cecilia Bowers,2.1,State Farm
782,Harry Moody,2.6,Kemper
433,Leonard Gardner,2.9,USAA
369,Allen Stevenson,2.2,USAA
186,Herman Holt,2.3,Allstate Corp
584,Lelia Ward,4.0,Liberty Mutual
795,Sylvia Johnson,2.2,Progressive
379,Blake Carroll,4.0,Kemper
753,Cecelia Osborne,2.1,Allstate Corp
916,Blake Norris,4.0,State Farm
170,Kate Pena,1.3,Auto-Owners Insurance
817,Anne Chapman,2.2,Auto-Owners Insurance
683,Lulu Miller,1.2,Kemper
314,Maude Hart,2.3,Liberty Mutual
295,Mabel Park,2.2,Allstate Corp
593,Agnes Morgan,2.1,Allstate Corp
983,Alex Ferguson,1.5,Auto-Owners Insurance
329,Harold Richards,2.6,State Farm
632,Ricky Watts,1.1,Progressive
671,Katherine Weaver,2.1,State Farm
243,Jean Swanson,2.3,State Farm
710,Marie Boone,2.3,USAA
071,Katherine Harrington,2.1,Auto-Owners Insurance
840,Christine Coleman,2.6,Progressive
044,Gussie Turner,2.3,USAA
362,Ryan Sanchez,2.1,Auto-Owners Insurance
171,Adrian Romero,2.1,Liberty Mutual
539,Jeanette Jenkins,2.5,USAA
227,Jason Aguilar,2.1,USAA
445,Larry Willis,2.5,Liberty Mutual
233,Rose Barnes,2.5,Auto-Owners Insurance
647,Ida Curry,3.0,Travelers
596,Lydia Jefferson,1.3,Liberty Mutual
998,Alta Morris,2.1,Progressive
811,Virginia Fox,2.1,State Farm
609,Isabella Nelson,2.1,Liberty Mutual
722,Lura Hudson,1.3,Travelers
795,Lina Daniels,1.2,USAA
638,Jean Lee,2.1,Liberty Mutual
020,Jackson Frank,1.5,State Farm
485,Jayden King,1.3,Auto-Owners Insurance
731,Amy Rodgers,2.2,Progressive
832,Leo Lynch,2.4,Kemper
875,Chase Allison,2.3,Progressive
844,Gilbert Robbins,1.5,Liberty Mutual
991,Christopher Turner,2.9,State Farm
915,Jimmy Lawson,2.2,Liberty Mutual
415,Maude Swanson,3.0,Progressive
626,Rose Webster,3.0,USAA
889,Hester Baker,1.5,State Farm
534,Harriett Hodges,1.5,State Farm
210,Connor Miller,2.1,Allstate Corp
672,Stephen Lambert,2.3,Travelers
858,Max Chandler,2.2,Auto-Owners Insurance
802,Janie Day,4.0,Liberty Mutual
028,Vincent Luna,1.5,USAA
789,Isabelle Owens,2.6,Kemper
830,Shawn Armstrong,4.0,Liberty Mutual
015,Adeline Ortega,3.0,State Farm
501,Julian Holmes,2.7,Allstate Corp
337,Joshua Cole,2.9,Kemper
095,Mae Becker,2.4,USAA
158,Landon Bates,1.0,State Farm
475,Jordan Hopkins,2.5,Travelers
731,Aiden Day,2.6,Kemper
679,George Henderson,2.6,USAA
925,Dustin Porter,2.1,Kemper
991,Tommy Weaver,2.9,Allstate Corp
336,Lucile Holland,2.4,Allstate Corp
856,Marvin Lyons,2.4,State Farm
920,Leila Parker,3.0,Travelers
923,Nelle Bryant,2.5,Kemper
347,Mitchell Abbott,1.2,Liberty Mutual
362,Eva Horton,2.7,USAA
141,Nora Bridges,1.0,Allstate Corp
858,Adele Blair,1.0,Allstate Corp
489,Lucinda Reed,2.4,USAA
711,Mildred Reese,1.2,USAA
626,Donald Shelton,2.0,Progressive
731,Olive Marshall,1.0,Auto-Owners Insurance
754,Lucas Collins,1.0,State Farm
775,Ronnie Daniels,2.6,Progressive
969,Augusta Huff,1.5,Liberty Mutual
901,Harriett Reed,2.5,Progressive
724,Jesus Craig,3.0,State Farm
722,Augusta Ortiz,2.4,State Farm
290,Jerry Stevenson,2.2,Auto-Owners Insurance
847,Eula Drake,2.7,Kemper
187,Jeffrey Floyd,3.0,USAA
013,Augusta Olson,2.2,Liberty Mutual
206,Lucile McCormick,4.0,Kemper
899,Mollie Lyons,2.6,USAA
979,Sophia Beck,2.3,Allstate Corp
156,Eliza Cunningham,3.0,Kemper
742,Clifford Davis,2.4,Auto-Owners Insurance
261,Viola Freeman,1.0,Travelers
286,Max Hammond,2.0,Allstate Corp
988,Jeremy Stevens,1.1,USAA
129,Mark Zimmerman,2.1,Allstate Corp
631,Jacob Barnett,2.0,Liberty Mutual
030,Hallie Griffith,4.0,Allstate Corp
418,Jon Thomas,2.2,State Farm
672,Rhoda Gregory,1.5,Travelers
868,Harold Kim,2.4,Kemper
843,Jack Wheeler,2.4,Progressive
770,Phillip Fox,2.5,USAA
387,Hettie Doyle,2.7,USAA
571,Irene Sherman,1.0,State Farm
432,Irene Gordon,2.5,Allstate Corp
049,Lena Walton,2.6,Liberty Mutual
063,Clifford Hunt,1.3,Kemper
162,Alma Thompson,2.4,State Farm
953,Maude Stokes,4.0,Kemper
767,Carl Walters,1.3,Progressive
589,Maggie Mathis,2.9,Travelers
277,Jerome Vargas,2.4,Kemper
367,Manuel Dawson,4.0,State Farm
711,Roy Bryan,2.7,Progressive
271,Helen Yates,1.1,Kemper
398,Jean Henry,4.0,Liberty Mutual
085,Joe Howard,4.0,Auto-Owners Insurance
921,Clayton McKinney,2.7,Allstate Corp
436,Katie Martin,2.0,Kemper
412,Corey Maldonado,2.9,Kemper
058,Shane Rhodes,2.5,Auto-Owners Insurance
491,Harold Carr,2.1,USAA
709,Lena Schwartz,3.0,Travelers
192,Anthony Cooper,1.2,State Farm
262,Mae Wallace,2.2,Liberty Mutual
882,Myrtie Gibbs,4.0,Allstate Corp
489,Herbert Drake,2.3,USAA
626,Eddie Cole,2.5,Auto-Owners Insurance
118,Estella Bryant,1.5,Allstate Corp
866,Isabel Moore,1.0,Allstate Corp
137,Fanny Hansen,1.1,Liberty Mutual
300,Marvin Wagner,2.3,USAA
079,Eugenia Collier,2.0,Progressive
495,Thomas Richards,2.9,USAA
517,Kathryn Silva,1.0,Allstate Corp
493,Devin Bowman,1.5,Auto-Owners Insurance
116,Kenneth Fitzgerald,3.0,State Farm
202,Leila Gutierrez,2.4,Kemper
768,Gabriel Sullivan,2.3,Auto-Owners Insurance
889,Ryan Scott,2.1,Auto-Owners Insurance
289,Lela Daniels,2.1,State Farm
566,Anthony Hampton,2.1,USAA
056,Antonio Cummings,2.6,State Farm
221,Sally Cox,2.3,USAA
468,Leonard Logan,1.0,Kemper
919,Mollie Goodwin,3.0,Kemper
832,Sarah Swanson,3.0,Kemper
125,Katharine Gonzales,1.2,USAA
890,Adeline McCoy,2.0,Progressive
091,Elva Stewart,2.0,Kemper
844,Mark Mason,1.3,Travelers
501,Carl Banks,2.6,Progressive
223,Katharine Gill,2.0,Allstate Corp
882,Flora McKenzie,2.7,State Farm
989,Ralph Ramsey,2.4,Liberty Mutual
844,Eliza Mitchell,2.1,Progressive
607,Alberta Hill,2.9,Progressive
550,Bernice Love,2.4,Progressive
424,Catherine Boyd,1.0,USAA
889,Laura Marshall,2.1,Progressive
895,Sean Brewer,1.1,Liberty Mutual
851,Douglas Underwood,1.5,Allstate Corp
252,Eric McGee,1.5,Allstate Corp
533,Violet Ortega,1.3,Liberty Mutual
946,Miguel Ingram,1.5,Travelers
943,Duane Roberts,2.7,Allstate Corp
807,Jeffery Schneider,2.7,Progressive
908,Nicholas Terry,2.6,USAA
211,Alfred Wong,2.4,USAA
925,Marian Barker,2.9,Allstate Corp
681,Glen Pierce,4.0,USAA
805,Charlotte Sanchez,1.2,Kemper
976,Roger Lyons,1.3,Auto-Owners Insurance
951,Scott Burgess,1.3,Kemper
621,Marguerite Rios,1.1,Allstate Corp
832,Beatrice Welch,2.7,Auto-Owners Insurance
784,Bernard Hubbard,2.5,Travelers
339,Essie French,2.6,Allstate Corp
937,Gene Sims,2.5,Allstate Corp
083,Kate King,3.0,Allstate Corp
809,Estella Davis,2.5,Progressive
888,Rodney McCarthy,2.9,State Farm
025,Mabelle Mack,2.7,Travelers
403,Beulah Henderson,1.5,Travelers
064,Jerry Bennett,2.6,Progressive
722,Bettie Frazier,2.1,USAA
353,Dustin Campbell,2.0,USAA
005,Rose Cannon,1.3,State Farm
937,Tillie Lawrence,4.0,Progressive
362,Winifred Pope,4.0,Kemper
515,Luella McGuire,4.0,Allstate Corp
630,Mayme Hall,2.1,Allstate Corp
576,Chris Massey,2.5,Allstate Corp
759,Lina Rivera,1.1,Progressive
125,Barry Steele,2.4,Travelers
349,Larry Tran,2.9,Liberty Mutual
617,Todd Spencer,3.0,Auto-Owners Insurance
529,Olive Robertson,1.0,State Farm
393,Mathilda Carr,4.0,Allstate Corp
103,Clarence Elliott,1.0,Kemper
237,Lou Flores,2.3,Travelers
436,Benjamin Frazier,2.9,Auto-Owners Insurance
725,Chester Walker,1.3,Auto-Owners Insurance
422,Connor Bowman,2.6,USAA
878,Mae McKinney,2.1,Progressive
042,Ellen Garcia,4.0,State Farm
779,Betty Bates,1.1,Travelers
386,Herbert Roberson,1.0,Auto-Owners Insurance
928,Alma Powell,2.7,Liberty Mutual
374,Mary Reynolds,1.0,Allstate Corp
406,Floyd Berry,1.1,Progressive
598,Mario Perkins,1.0,Liberty Mutual
314,Philip Brewer,2.0,Auto-Owners Insurance
332,Ricardo Cook,1.2,Auto-Owners Insurance
701,Mable Moran,2.3,Progressive
052,Matilda Marsh,1.0,Kemper
213,Emily Ruiz,1.3,State Farm
674,Anne Gutierrez,2.6,Liberty Mutual
361,Allen Schneider,1.2,Auto-Owners Insurance
020,Emilie Warner,1.3,Progressive
435,Samuel Reyes,2.7,USAA
412,Hilda Graves,2.4,Auto-Owners Insurance
769,Dustin Lambert,1.3,Auto-Owners Insurance
215,Jessie Gill,2.4,USAA
767,Charles Bates,2.4,Auto-Owners Insurance
079,Mario White,1.3,Kemper
208,Cole Larson,1.3,Liberty Mutual
383,Lena Franklin,2.5,Travelers
689,Ricky Alvarado,2.4,Progressive
677,Callie Holland,2.2,Auto-Owners Insurance
427,Brent Bridges,1.0,State Farm
761,Lena Hall,4.0,Liberty Mutual
221,Adam Brady,2.6,Travelers
274,Margaret Hawkins,2.3,Kemper
485,Brent Stanley,4.0,Travelers
793,Jean Reeves,2.0,Progressive
462,Hallie Garrett,1.3,Kemper
914,Christine Owens,1.2,Allstate Corp
599,Elmer Price,2.0,Progressive
545,Adam Santos,2.4,Allstate Corp
788,Nelle Castro,1.5,Liberty Mutual
675,Steve Haynes,2.4,Progressive
095,Christina Farmer,2.1,Allstate Corp
002,Addie Dunn,1.5,Liberty Mutual
657,Kyle Cobb,2.0,Kemper
496,Brent West,2.2,Auto-Owners Insurance
054,Adam Singleton,2.0,State Farm
688,Millie Joseph,3.0,State Farm
907,Eleanor Campbell,1.3,Auto-Owners Insurance
655,Rose Hubbard,2.5,Travelers
138,Leo Stewart,1.3,State Farm
238,Jeff Joseph,3.0,Auto-Owners Insurance
459,Bertie Richards,2.0,Progressive
419,Virgie Wallace,2.1,Kemper
235,Claudia Martinez,2.4,Kemper
748,Carlos Marshall,2.6,Kemper
232,Alex Strickland,2.1,Progressive
740,Ann Jefferson,2.4,Progressive
046,Jayden Gonzalez,1.0,Allstate Corp
341,Lily Davidson,1.0,Progressive
084,Ricardo Schwartz,2.6,Travelers
431,Eleanor Hudson,2.2,State Farm
626,Mike Lee,1.0,Auto-Owners Insurance
885,Tyler Waters,1.1,Auto-Owners Insurance
289,Trevor Ortega,3.0,Travelers
219,Julia Richardson,1.0,Allstate Corp
380,Henrietta Wood,2.5,Liberty Mutual
895,Shawn Simpson,1.0,Progressive
267,Rosalie Parks,2.9,USAA
852,Joe Greene,4.0,Allstate Corp
109,Bessie Drake,2.7,Kemper
590,Lewis Ruiz,1.3,USAA
632,Max Holloway,1.0,Auto-Owners Insurance
661,Mathilda Valdez,4.0,USAA
857,Mae Robertson,2.4,Travelers
716,Eddie Williams,2.3,Kemper
597,Russell Walters,2.5,State Farm
321,Katherine Kelley,4.0,State Farm
799,Gregory Meyer,2.2,Kemper
493,Francis Jefferson,2.7,Auto-Owners Insurance
032,Lewis Gregory,1.2,USAA
928,Nathaniel Sutton,3.0,Progressive
176,Della Erickson,1.3,Liberty Mutual
718,Jeffery Swanson,2.1,Allstate Corp
723,Trevor Castillo,2.9,USAA
471,Juan Moreno,1.5,USAA
953,Olive Morales,1.1,Liberty Mutual
101,Joshua Barnett,1.2,State Farm
571,Adele Bowman,4.0,State Farm
898,Hunter Norris,2.7,Allstate Corp
248,Lula Rogers,1.0,Allstate Corp
648,John Shaw,1.2,Auto-Owners Insurance
508,Stanley Pittman,2.2,Liberty Mutual
270,Luke Fisher,1.2,Liberty Mutual
368,Sally Thompson,2.3,Kemper
060,Corey Davidson,2.5,Kemper
341,Samuel Tran,2.4,Travelers
110,Stanley Pittman,4.0,USAA
172,Cody Patrick,3.0,Allstate Corp
565,Louis Steele,2.2,Travelers
803,Gerald Estrada,2.5,Auto-Owners Insurance
202,Johnny Reed,2.4,Kemper
435,Calvin Malone,2.6,Progressive
257,Gertrude Sherman,2.3,Liberty Mutual
647,Lela Miller,1.0,Progressive
669,Devin Brady,2.7,Liberty Mutual
532,Katherine Matthews,2.4,Auto-Owners Insurance
097,Christian Miles,4.0,USAA
987,Jeremiah White,1.2,Liberty Mutual
035,Ricky Klein,2.0,Auto-Owners Insurance
031,Katie Lucas,2.5,Kemper
142,Hulda Craig,2.9,Allstate Corp
382,Leona Ballard,1.3,USAA
550,Abbie Ross,2.4,State Farm
584,Louisa Larson,4.0,Travelers
892,Teresa Jackson,2.4,Kemper
289,Francisco Curtis,2.4,State Farm
780,Craig Ballard,2.9,Auto-Owners Insurance
022,Carrie Morgan,2.2,Allstate Corp
422,Matthew Gordon,2.6,State Farm
022,Eva Kim,2.9,Allstate Corp
780,Claudia Ramos,2.4,State Farm
839,Mike Cohen,1.0,Progressive
780,Pauline Weber,3.0,Allstate Corp
835,Bertie Miles,1.2,Kemper
984,Steven Chavez,1.5,Liberty Mutual
363,Myrtie Colon,1.3,Travelers
311,Dustin Wilson,2.2,Allstate Corp
169,Jesse Park,2.2,Liberty Mutual
567,Charles Webb,2.9,Travelers
647,Chris Morris,2.7,Kemper
073,Troy Huff,2.4,Liberty Mutual
759,Delia Simpson,3.0,Auto-Owners Insurance
935,Etta Sharp,1.1,Liberty Mutual
988,Gertrude Cunningham,2.3,USAA
150,Victoria Rowe,1.2,Travelers
066,Randall Bridges,2.2,Travelers
939,Helen Fleming,2.1,State Farm
076,Mitchell Lopez,2.3,Travelers
194,Mittie Lambert,2.7,Travelers
411,Celia Clayton,1.3,State Farm
790,Marc Chapman,2.3,Liberty Mutual
831,Lulu Rodgers,4.0,Travelers
493,Sophie Sims,1.0,Allstate Corp
243,Polly Simon,1.5,USAA
312,Betty Frank,3.0,Liberty Mutual
026,Cornelia Lambert,2.7,Kemper
672,Virginia Walton,2.3,Liberty Mutual
750,Callie Parks,2.5,Auto-Owners Insurance
283,Sylvia Frank,2.2,Auto-Owners Insurance
350,Vera Obrien,1.0,USAA
262,Vincent Waters,2.6,Auto-Owners Insurance
240,Lela Howard,1.2,Auto-Owners Insurance
861,Jay Webster,2.9,Travelers
072,Jeffrey Quinn,2.1,State Farm
162,Stanley Horton,1.3,State Farm
484,Louise Thomas,2.9,State Farm
039,Mark Holmes,1.2,Kemper
041,Helen Clarke,1.2,Auto-Owners Insurance
389,Chris Pierce,2.0,Kemper
945,Charlotte Jones,1.5,Kemper
657,Joe Morris,2.6,Progressive
952,Maude Fletcher,2.9,Kemper
458,Leonard Simmons,2.1,Kemper
867,Minnie Mullins,1.5,Progressive
361,Sarah Fisher,2.1,Auto-Owners Insurance
464,Cecelia Patterson,1.2,State Farm
521,Daniel Caldwell,1.3,Travelers
402,Emma Hammond,2.2,USAA
719,Hannah Stewart,1.3,Auto-Owners Insurance
758,Virgie Pratt,1.3,Travelers
258,Caleb Cruz,2.5,Liberty Mutual
782,Jim Lloyd,2.7,Progressive
842,Alma Wagner,2.0,Allstate Corp
214,Minnie Powell,2.7,State Farm
175,Celia Rice,2.2,Auto-Owners Insurance
927,Leah Vasquez,1.2,Progressive
096,Lina Tucker,1.5,State Farm
767,Mattie Maldonado,1.3,Progressive
229,Mildred Young,1.3,USAA
751,Laura Arnold,4.0,Liberty Mutual
371,Lucinda Francis,1.1,Kemper
691,Clarence Cobb,2.6,USAA
405,Amelia Tran,2.5,USAA
866,Virgie Hawkins,2.5,Auto-Owners Insurance
946,Luella Brady,1.2,Auto-Owners Insurance
310,Bertie Singleton,2.5,Liberty Mutual
136,Bertha Wood,1.5,Allstate Corp
196,Gussie Rose,2.5,Auto-Owners Insurance
363,Susie George,2.6,Auto-Owners Insurance
320,Anthony Vargas,2.0,Progressive
408,Marian McBride,2.1,State Farm
068,Cynthia Walker,2.5,Progressive
226,Betty Rowe,2.9,Allstate Corp
189,Lela Larson,2.3,Progressive
703,Ivan Reese,2.1,Liberty Mutual
153,Effie McCarthy,2.3,USAA
038,Harold Hines,2.3,Kemper
045,Sarah Wheeler,1.5,Allstate Corp
227,Isabelle Chambers,3.0,State Farm
164,Louis Watkins,1.3,Auto-Owners Insurance
227,Jonathan Dunn,2.6,Allstate Corp
252,Chris McCarthy,2.0,Travelers
788,Ethel Rios,1.0,State Farm
834,Lucinda Gregory,2.5,Travelers
868,Theresa Pearson,1.3,Progressive
212,Glenn Mendoza,4.0,Travelers
060,Jordan Fleming,1.2,Auto-Owners Insurance
436,Belle Lloyd,3.0,State Farm
703,Flora Hogan,1.3,State Farm
548,Lelia Reed,2.2,State Farm
639,Francis Summers,1.3,State Farm
324,Darrell Flores,2.6,Travelers
010,Caroline Robertson,1.1,Kemper
909,Marcus Lopez,1.0,Liberty Mutual
475,Duane Chapman,1.2,Auto-Owners Insurance
846,Leonard Garcia,2.9,USAA
751,Donald Neal,2.7,Progressive
883,Laura Daniel,2.1,Progressive
511,Edna Quinn,1.5,Kemper
152,Carrie Quinn,1.5,Kemper
478,Adam McGuire,1.1,Auto-Owners Insurance
242,Emilie Lee,1.0,Travelers
220,Lola Bradley,2.9,USAA
779,Phoebe Martinez,1.0,Auto-Owners Insurance
735,Katherine McBride,2.6,Kemper
625,Esther Payne,1.1,Kemper
440,Katie Hammond,2.2,State Farm
889,Gerald Hayes,2.4,Kemper
277,Julian Ball,2.1,USAA
024,Julia Weber,2.4,Auto-Owners Insurance
388,Celia Lowe,2.3,USAA
474,Sean King,1.3,Travelers
473,Sally Burton,1.1,Liberty Mutual
067,Gerald Pierce,2.7,Kemper
357,Gary McCarthy,1.2,Kemper
250,Hunter Terry,1.5,Allstate Corp
887,Ray Russell,3.0,Liberty Mutual
422,Ryan Palmer,1.5,USAA
897,Amy Gardner,1.5,Kemper
872,Christopher Clark,2.5,Liberty Mutual
945,Stanley Collier,3.0,Progressive
256,Lucinda Silva,2.9,Progressive
027,Ronnie Brooks,2.7,Liberty Mutual
536,Benjamin Santiago,3.0,Auto-Owners Insurance
556,Helena Foster,2.1,USAA
